MutationType	SP116536	SP116539	SP116542	SP116545	SP116548	SP116550	SP116553	SP116557	SP116559	SP116562	SP116564	SP116571	SP116393	SP116442	SP116446	SP116419	SP116383	SP116385	SP116440	SP116450	SP116493	SP116391	SP116401	SP116409	SP116416	SP116424	SP116515	SP116499	SP116505	SP116509	SP116437	SP116512	SP116465	SP116496	SP116525	SP116481	SP116586	SP116528	SP116589	SP116406	SP116484	SP116453	SP116469	SP116578	SP116531	SP116593	SP116487	SP116456	SP116472	SP116518	SP116412	SP116534	SP116596	SP116490	SP116459	SP116475	SP116520	SP116431	SP116582	SP116599	SP116478	SP116462	SP116523	SP116434	SP122725	SP122476	SP122372	SP122489	SP122560	SP122590	SP122714	SP121870	SP123010	SP121865	SP122676	SP122412	SP122392	SP122634	SP122702	SP121828	SP121783	SP121774	SP121790	SP121859	SP121808	SP121781	SP121763	SP121811	SP121852	SP122361	SP121837	SP121824	SP121841	SP121831	SP121761	SP121816	SP121861	SP121847
G[Ins(T):R2]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R2]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R2]G	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R3]A	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
G[Ins(T):R3]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1
G[Ins(T):R3]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R4]A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R4]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R4]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
G[Ins(T):R5]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	2	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R5]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R5]G	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
G[Ins(T):R6]A	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	2	0	0	0	0	0	2	1	0	0	1	0	4	1	0	2	1	0	0	0	1	1	1	0	0	0	0	2	0	0	0	0	0	0	1	3	0	1	0	2	0	0	0	0	1	0	0	0	1	0	0	2	4	0	0	0	0	0	0	0	1
G[Ins(T):R6]C	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	1	0	0	2	0	0	0	1	0	0	0	1	1	0	0	0	0	1	3	0	0	2	1	0	0	0	2	0	0	0	0	0	2	1	0	2	0	0	0	1	0	3	5	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	5	2	6	0	0	1	0	1	0	0	0	1	0	2	2	4	0	0	0	0	0	1	0	0
G[Ins(T):R6]G	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	2	0	3	1	1	1	1	0	0	0	0	2	0	0	0	1	0	1	0	0	3	5	0	0	0	0	1	1	1	0	0	1	0	0	1	1	1	2	0	2	1	2	2	1	2	0	0	1	0	0	2	0	0	0	1	0	0	2	2	4	0	2	0	0	1	1	0	0	1	0	0	0	2	1	0	1	0	1	0	0	0
G[Ins(T):R7]A	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	0	0	0	0	0	0	0	0	0	1	0	1	0	3	0	0	0	4	1	2	0	1	0	1	0	0	0	0	1	1	1	0	0	2	1	1	1	1	5	1	2	1	0	0	3	2	0	1	2	0	0	0	4	0	2	1	2	3	1	1	1	1	1	0	0	1	0	0	2	2	0	0	0	1	3	0	0	0
G[Ins(T):R7]C	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	4	0	0	1	0	0	2	0	0	0	0	1	0	0	1	0	0	0	0	1	3	1	1	0	1	0	0	0	0	0	0	2	1	0	0	1	1	0	2	2	0	1	1	1	1	0	0	0	0	0	0	2	1	1	0	0	0	3	1	2	0	1	0	0	1	0	1	0	1	1	2	1	1	0	0	0	1	3	0	0	0
G[Ins(T):R7]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	2	1	3	1	0	0	1	0	0	0	0	2	0	0	1	1	2	0	0	0	4	1	0	0	0	3	0	1	1	0	0	1	3	2	0	2	0	2	1	0	0	0	1	0	0	1	0	5	0	0	1	2	0	1	2	2	0	1	0	5	3	0	0	0	1	0	0	1	2	1	0	2	2	0	0	0	1	1	0	0	0
G[Ins(T):R8]A	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	1	2	1	0	0	0	0	5	0	0	0	1	1	1	1	0	0	0	0	5	0	1	0	0	1	0	0	0	0	1	1	1	0	0	3	2	0	1	0	0	1	0	2	1	3	0	2	0	1	0	0	0	1	0	0	0	0	0	0	7	0	0	0	1	1	0	0	0
G[Ins(T):R8]C	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	0	1	0	1	0	0	0	0	3	1	1	0	0	1	0	1	1	3	1	1	0	0	1	1	1	0	0	0	0	5	0	0	0	0	0	1	1	0	1	4	0	0	2	1	1	0	0	0	1	0	0	1	3	3	2	0	1	1	0	0	0	1	0	0	0	0	0	1	1	1	0	0	0	1	0	0	0	2
G[Ins(T):R8]G	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	0	3	1	0	0	1	0	0	0	1	5	0	0	0	0	1	0	0	0	5	0	0	0	0	0	1	1	0	0	0	0	4	1	0	1	1	0	0	0	1	3	2	0	1	1	0	1	1	0	1	1	0	0	0	3	1	1	0	1	0	2	0	1	2	0	2	1	2	0	0	1	2	0	0	0	1	1	2	0	0
G[Ins(T):R(9,)]A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R(9,)]C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G[Ins(T):R(9,)]G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del2:U1:R1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	1	3	0	0	1	1	1	0	0	1	1	0	1	5	0	3	0	1	0	1	1	1	0	0	4	2	2	0	0	0	1	4	0	0	1	1	1	1	0	0	1	1	1	1	1	0	3	3	1	1	0	1	1	3	2	2	1	2	3	1	1	0	0	2	1	1	1	3	1	1	0	7	1	0	0	0	0	1	0	2
Del3:U1:R1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	3	0	0	0	2	6	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	1	0	0	0	1	0	0	0	0	2	0	0	1	0	0	0	0	1	0	1	0	0
Del4:U1:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	1	1	1	0	0	2	1	0	0	0	0	0	2	0	0	1	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	2	0	0	0	0	0	1	0	2	1	1	0	1	0	1	0	1	0	4	0	1	0	1	0	0	3	0	1	1	0	1	2	0	1	1	0	0	0	0	0
Del5:U1:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	2	4	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	0	0	2	2	1	0	0	0	0	0	0	0	0	0	0
Del6:U1:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0	0	3	4	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	1	0	0	1
Del7:U1:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	3	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Del8:U1:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
Del9:U1:R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
Del(10,):U1:R1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	8	1	2	7	1	0	1	0	0	0	0	1	0	5	1	0	0	6	3	0	1	1	7	1	0	1	2	7	0	0	0	0	0	1	0	1	3	0	2	2	0	1	4	0	1	2	2	1	3	1	5	1	1	2	2	0	2	2	0	1	3	1	0	2	1	3	1	1	1	4	0	0	2	1	3	2	3	2	3	1	0	1
Del2:U(2,):R1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	3	6	1	0	2	2	2	0	1	1	1	1	0	22	2	9	1	1	1	4	1	3	0	2	13	12	1	2	1	0	1	5	0	0	6	0	0	0	3	0	2	0	0	2	1	0	1	0	8	4	2	3	3	0	3	1	4	0	11	4	2	2	1	3	0	0	2	8	2	1	0	6	0	2	0	2	3	3	0	1
Del3:U(2,):R1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	8	2	1	3	0	1	0	0	0	0	1	0	0	0	0	2	0	9	1	0	0	2	0	0	0	0	5	11	0	0	0	0	1	1	1	0	2	1	0	1	0	2	2	1	0	1	1	0	2	0	2	1	1	0	1	0	0	1	1	3	4	1	0	2	0	3	1	1	0	3	0	0	0	1	0	0	0	0	1	1	0	0
Del4:U(2,):R1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	1	0	0	1	1	1	0	0	1	0	0	4	0	0	0	0	2	0	0	1	5	14	1	0	0	1	0	1	0	1	2	0	0	0	0	0	0	0	0	0	2	1	0	0	4	0	1	1	0	0	1	1	0	2	0	0	1	1	0	3	1	2	0	2	0	0	1	2	1	0	0	0	2	0	0	0
Del5:U(2,):R1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	2	0	0	1	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	1	0	0	0	2	10	0	0	0	0	1	2	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	2	1	0	0	0	1	1	1	2	1	1	0	0	0	0	1	1	1	1	0	1	0	1	1	1	0	1	0	0	0	0	1	0
Del6:U(2,):R1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	1	0	0	0	0	0	0	0	1	0	0	4	1	0	0	0	1	0	0	1	4	9	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	2	2	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	4	1	0	0	0
Del7:U(2,):R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	1	0	0	0	5	6	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	1	0	0	0	1	0	0	1	2	1	1	1	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	1	1
Del8:U(2,):R1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	4	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	0	3	2	0	0	1	4	3	0	0	0	0	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	1	0	0	0	2	1	0	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	0	0	0	1	0	0
Del9:U(2,):R1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	1	0	0	0	0	3	1	0	0	1	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	1	0	1	0	0	0	0	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0
Del(10,):U(2,):R1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	17	3	1	17	0	0	0	1	0	1	4	1	2	0	1	7	1	15	7	1	1	4	5	3	0	2	10	34	0	0	1	0	2	1	1	2	9	0	5	0	3	3	6	0	1	0	2	2	4	4	13	2	4	2	2	0	4	5	1	3	13	4	3	3	8	12	2	2	1	15	8	9	6	6	6	3	1	3	2	4	0	6
Del2:U1:R3	0	0	1	0	1	0	0	0	0	0	1	1	0	0	0	0	4	1	0	5	0	0	0	0	0	0	0	0	1	1	0	2	3	2	0	0	0	1	0	0	0	1	3	3	0	0	0	0	0	1	0	0	2	1	0	0	0	4	3	3	0	0	0	0	5	0	3	1	0	3	0	1	2	0	0	1	2	2	0	0	3	3	0	1	2	3	1	0	0	3	2	1	2	0	2	1	0	2
Del2:U1:R4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	2	0	0	0	2	0	0	1	0	0	0	0	2	0	0	2	0	0	1	0	0	0	0	2	3	0	0	0	0	0	1	0	0	3	0	1	0	0	0	0	0	0	0	0	0	3	2	1	2	0	0	0	0	1	1	0	0	2	1	0	0	0	1	1	1	0	0	0	1	2	3	0	1	0	0	1	0	0	0
Del2:U1:R(5,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	1	1	0	1	1	0	8	3	1	0	0	0	0	0	3	0	0	3	1	0	0	0	0	0	0	1	1	0	0	1	0	1	4	1	0	0	0	0	0	1	2	2	0	3	1	0	0	1	0	0	0	0	0	2	1	0	2	1	0	0	2	0	0	0	1	0	1	0	0	2	0	0	3
Del2:U2:R2	0	0	0	1	1	0	0	0	0	2	1	1	0	0	1	1	6	4	2	6	3	0	4	7	1	1	0	2	0	1	0	35	14	6	4	0	1	3	3	0	3	2	3	12	3	0	2	2	1	4	2	0	2	1	4	1	3	4	5	1	1	3	1	0	8	3	1	1	3	1	2	4	4	4	6	2	10	4	5	0	2	5	3	4	0	5	1	2	2	13	2	0	1	1	2	4	0	3
Del2:U2:R3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	0	0	0	0	1	0	0	0	0	0	1	0	6	4	0	0	0	0	3	1	0	0	0	0	2	0	0	0	0	3	1	2	0	3	3	1	0	0	0	4	1	1	1	0	0	0	2	1	0	0	1	1	0	1	0	1	1	5	1	0	0	0	0	0	0	0	1	1	0	0	3	0	0	0	1	1	3	1	2
Del2:U2:R4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	7	1	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	1	1	0	0	2	0	0	1	1	0	0	0	1
Del2:U2:R(5,9)	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	1	0	0	0	1	1	0	0	0	0	1	0	0	0	1	0	0	2	0	0	1	3	0	0	1	1	0	0	0	1	0	1	1	1	0	1	0	1	0	1	0	0	1	0	1	0	0	2	2	0	0	1	2	1	0	0	0	4	0	1	0	1	2	3	6	1	2	6	1	1	3	5	8	0	2	0	3	1	0	0	1
Del3:U1:R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Del3:U1:R(5,9)	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0
Del3:U3:R2	1	0	2	0	0	0	1	0	1	0	0	1	0	1	0	3	8	2	6	6	1	2	1	7	0	1	0	0	3	3	1	7	9	13	5	1	2	2	5	2	0	2	3	8	0	0	0	2	2	8	2	1	7	1	4	0	2	2	4	0	3	0	1	0	4	2	2	2	0	0	2	3	5	2	1	0	10	4	1	3	2	6	0	1	2	11	4	1	1	13	2	2	1	0	7	1	0	0
Del3:U3:R3	2	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	1	0	0	1	2	0	1	0	2	1	2	0	0	4	4	1	1	0	0	2	1	0	0	1	0	0	2	0	0	0	1	0	1	0	0	0	1	1	0	1	0	0	0	0	0	2	0	0	0	0	2	0	2	1	0	0	0	2	2	2	1	0	0	0	0	1	3	0	0	0	6	0	0	0	0	0	0	0	0
Del3:U3:R4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	0	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	1	1	0	0	1	1	0	0	0	0	0	0	0
Del3:U3:R(5,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	1	0	0	0	0	2	0	0	1	0	0	0	2	0	0	1	0	2	4	2	9	11	6	6	3	2	3	7	6	11	3	3	1	6	1	4	1	4
Del4:U1:R(5,9)	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
Del4:U2:R3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0
Del4:U2:R4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	1	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0
Del4:U2:R(5,9)	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0
Del4:U4:R2	1	0	1	0	2	0	0	0	0	1	1	0	0	0	0	3	9	8	5	1	1	0	0	2	0	0	1	0	0	0	0	4	9	5	3	0	1	0	2	2	0	0	2	3	1	0	0	0	4	3	0	1	2	1	2	1	1	1	0	1	1	1	1	0	1	2	2	1	0	2	2	2	5	1	4	4	10	1	3	4	1	2	3	2	2	10	1	5	0	4	0	2	0	1	3	2	0	0
Del4:U4:R3	0	0	0	0	0	0	0	0	0	1	1	1	0	0	0	1	2	4	2	0	1	0	1	0	0	0	0	0	1	0	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	1	2	0	0	2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	2	1	0	1	0	4	0	1	0	2	0	1	0	5	0	0	0	1	1	0	0	2
Del4:U4:R4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	2	2	0	0	0	0	0	0	0	0	0	0	1	0	0	2	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	2	0	0	0	1	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	1	0	1	1	2	0	1	3	4	4	4	2	1	3	1	3	2	9	1	1	2	7	1	3	0	1
Del4:U4:R(5,9)	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	1	1	0	1	2	1	1	5	4	3	1	2	1	0	1	3	3	11	1	2	1	8	0	3	0	0
Del5:U1:R(5,9)	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
